Time (s),PAC-3310 Concentration (log M),Replicate,Fluorescence (RFU)
170,-10.0,2,67
175,-10.0,2,68
180,-10.0,2,67
185,-10.0,2,67
190,-10.0,2,67
195,-10.0,2,67
200,-10.0,2,67
205,-10.0,2,67
210,-10.0,2,67
215,-10.0,2,67
220,-10.0,2,67
225,-10.0,2,66
230,-10.0,2,66
235,-10.0,2,66
240,-10.0,2,66
245,-10.0,2,66
250,-10.0,2,66
255,-10.0,2,66
260,-10.0,2,66
265,-10.0,2,66
270,-10.0,2,66
275,-10.0,2,65
280,-10.0,2,65
285,-10.0,2,65
290,-10.0,2,65
295,-10.0,2,65
300,-10.0,2,65
0,-10.0,3,61
5,-10.0,3,62
10,-10.0,3,63
15,-10.0,3,63
20,-10.0,3,64
25,-10.0,3,65
30,-10.0,3,65
35,-10.0,3,65
40,-10.0,3,65
45,-10.0,3,66
50,-10.0,3,66
55,-10.0,3,66
60,-10.0,3,66
65,-10.0,3,66
70,-10.0,3,67
75,-10.0,3,67
80,-10.0,3,67
85,-10.0,3,66
90,-10.0,3,67
95,-10.0,3,67
100,-10.0,3,67
105,-10.0,3,67
110,-10.0,3,67
115,-10.0,3,66
120,-10.0,3,67
125,-10.0,3,67
130,-10.0,3,67
135,-10.0,3,66
140,-10.0,3,67
145,-10.0,3,67
150,-10.0,3,66
155,-10.0,3,66
160,-10.0,3,67
165,-10.0,3,66
170,-10.0,3,67
175,-10.0,3,66
180,-10.0,3,66
185,-10.0,3,66
190,-10.0,3,66
195,-10.0,3,66
200,-10.0,3,67
205,-10.0,3,66
210,-10.0,3,66
215,-10.0,3,66
220,-10.0,3,66
225,-10.0,3,66
230,-10.0,3,66
235,-10.0,3,66
240,-10.0,3,66
245,-10.0,3,66
250,-10.0,3,66
255,-10.0,3,66
260,-10.0,3,65
265,-10.0,3,65
270,-10.0,3,65
275,-10.0,3,64
280,-10.0,3,64
285,-10.0,3,65
290,-10.0,3,65
295,-10.0,3,65
300,-10.0,3,64
0,-10.0,4,68
6,-10.0,4,67
12,-10.0,4,66
18,-10.0,4,66
24,-10.0,4,66
30,-10.0,4,66
36,-10.0,4,67
42,-10.0,4,67
48,-10.0,4,66
54,-10.0,4,67
60,-10.0,4,67
66,-10.0,4,66
72,-10.0,4,66
78,-10.0,4,67
84,-10.0,4,66
90,-10.0,4,66
96,-10.0,4,66
102,-10.0,4,66
108,-10.0,4,66
114,-10.0,4,66
120,-10.0,4,66
126,-10.0,4,66
132,-10.0,4,66
138,-10.0,4,66
144,-10.0,4,66
150,-10.0,4,66
156,-10.0,4,66
162,-10.0,4,66
168,-10.0,4,66
174,-10.0,4,66
180,-10.0,4,66
186,-10.0,4,65
192,-10.0,4,65
198,-10.0,4,65
204,-10.0,4,65
210,-10.0,4,65
216,-10.0,4,65
222,-10.0,4,65
228,-10.0,4,65
234,-10.0,4,65
240,-10.0,4,65
246,-10.0,4,65
252,-10.0,4,65
258,-10.0,4,65
264,-10.0,4,64
270,-10.0,4,65
276,-10.0,4,65
282,-10.0,4,64
288,-10.0,4,65
294,-10.0,4,64
300,-10.0,4,64
0,-11.0,1,61
5,-11.0,1,62
10,-11.0,1,63
15,-11.0,1,64
20,-11.0,1,64
25,-11.0,1,65
30,-11.0,1,65
35,-11.0,1,65
40,-11.0,1,66
45,-11.0,1,66
50,-11.0,1,67
55,-11.0,1,67
60,-11.0,1,67
65,-11.0,1,67
70,-11.0,1,67
75,-11.0,1,67
80,-11.0,1,67
85,-11.0,1,67
90,-11.0,1,67
95,-11.0,1,67
100,-11.0,1,67
105,-11.0,1,67
110,-11.0,1,67
115,-11.0,1,67
120,-11.0,1,67
125,-11.0,1,67
130,-11.0,1,67
135,-11.0,1,67
140,-11.0,1,67
145,-11.0,1,67
150,-11.0,1,67
155,-11.0,1,67
160,-11.0,1,67
165,-11.0,1,67
170,-11.0,1,67
175,-11.0,1,67
180,-11.0,1,66
185,-11.0,1,66
190,-11.0,1,66
195,-11.0,1,66
200,-11.0,1,67
205,-11.0,1,66
210,-11.0,1,66
215,-11.0,1,66
220,-11.0,1,66
225,-11.0,1,66
230,-11.0,1,66
235,-11.0,1,66
240,-11.0,1,66
245,-11.0,1,65
250,-11.0,1,65
255,-11.0,1,66
260,-11.0,1,66
265,-11.0,1,65
270,-11.0,1,66
275,-11.0,1,65
280,-11.0,1,65
285,-11.0,1,65
290,-11.0,1,64
295,-11.0,1,65
300,-11.0,1,65
0,-11.0,2,64
5,-11.0,2,66
10,-11.0,2,67
15,-11.0,2,69
20,-11.0,2,69
25,-11.0,2,69
30,-11.0,2,70
35,-11.0,2,71
40,-11.0,2,71
45,-11.0,2,71
50,-11.0,2,71
55,-11.0,2,72
60,-11.0,2,71
65,-11.0,2,71
70,-11.0,2,72
75,-11.0,2,72
80,-11.0,2,72
85,-11.0,2,72
90,-11.0,2,72
95,-11.0,2,72
100,-11.0,2,72
105,-11.0,2,71
110,-11.0,2,72
115,-11.0,2,71
120,-11.0,2,71
125,-11.0,2,72
130,-11.0,2,71
135,-11.0,2,71
140,-11.0,2,71
145,-11.0,2,71
150,-11.0,2,71
155,-11.0,2,71
160,-11.0,2,71
165,-11.0,2,70
170,-11.0,2,71
175,-11.0,2,71
180,-11.0,2,70
185,-11.0,2,71
190,-11.0,2,70
195,-11.0,2,70
200,-11.0,2,70
205,-11.0,2,70
210,-11.0,2,70
215,-11.0,2,70
220,-11.0,2,70
225,-11.0,2,70
230,-11.0,2,70
235,-11.0,2,69
240,-11.0,2,69
245,-11.0,2,69
250,-11.0,2,69
255,-11.0,2,69
260,-11.0,2,69
265,-11.0,2,69
270,-11.0,2,69
275,-11.0,2,69
280,-11.0,2,69
285,-11.0,2,68
290,-11.0,2,69
295,-11.0,2,69
300,-11.0,2,68
0,-11.0,3,61
5,-11.0,3,63
10,-11.0,3,63
15,-11.0,3,64
20,-11.0,3,65
25,-11.0,3,66
30,-11.0,3,66
35,-11.0,3,67
40,-11.0,3,66
45,-11.0,3,67
50,-11.0,3,68
55,-11.0,3,68
60,-11.0,3,68
65,-11.0,3,68
70,-11.0,3,68
75,-11.0,3,68
80,-11.0,3,68
85,-11.0,3,67
90,-11.0,3,68
95,-11.0,3,68
100,-11.0,3,68
105,-11.0,3,68
110,-11.0,3,68
115,-11.0,3,68
120,-11.0,3,68
125,-11.0,3,68
130,-11.0,3,68
135,-11.0,3,68
140,-11.0,3,68
145,-11.0,3,68
150,-11.0,3,68
155,-11.0,3,68
160,-11.0,3,67
165,-11.0,3,67
170,-11.0,3,67
175,-11.0,3,67
180,-11.0,3,68
185,-11.0,3,68
190,-11.0,3,67
195,-11.0,3,67
200,-11.0,3,67
205,-11.0,3,67
210,-11.0,3,67
215,-11.0,3,67
220,-11.0,3,67
225,-11.0,3,67
230,-11.0,3,67
235,-11.0,3,67
240,-11.0,3,66
245,-11.0,3,67
250,-11.0,3,66
255,-11.0,3,66
260,-11.0,3,66
265,-11.0,3,66
270,-11.0,3,66
275,-11.0,3,66
280,-11.0,3,66
285,-11.0,3,65
290,-11.0,3,66
295,-11.0,3,65
300,-11.0,3,65
0,-11.0,4,66
6,-11.0,4,67
12,-11.0,4,70
18,-11.0,4,71
24,-11.0,4,71
30,-11.0,4,72
36,-11.0,4,72
42,-11.0,4,72
48,-11.0,4,73
54,-11.0,4,73
60,-11.0,4,73
66,-11.0,4,73
72,-11.0,4,73
78,-11.0,4,73
84,-11.0,4,73
90,-11.0,4,73
96,-11.0,4,73
102,-11.0,4,73
108,-11.0,4,74
114,-11.0,4,74
120,-11.0,4,73
126,-11.0,4,73
132,-11.0,4,73
138,-11.0,4,73
144,-11.0,4,73
150,-11.0,4,73
156,-11.0,4,73
162,-11.0,4,73
168,-11.0,4,73
174,-11.0,4,73
180,-11.0,4,73
186,-11.0,4,73
192,-11.0,4,73
198,-11.0,4,73
204,-11.0,4,73
210,-11.0,4,73
216,-11.0,4,73
222,-11.0,4,73
228,-11.0,4,73
234,-11.0,4,73
240,-11.0,4,73
246,-11.0,4,73
252,-11.0,4,73
258,-11.0,4,73
264,-11.0,4,73
270,-11.0,4,72
276,-11.0,4,73
282,-11.0,4,72
288,-11.0,4,72
294,-11.0,4,72
300,-11.0,4,72
0,Carbachol-only Control (500 nM),1,57
5,Carbachol-only Control (500 nM),1,59
10,Carbachol-only Control (500 nM),1,59
15,Carbachol-only Control (500 nM),1,59
20,Carbachol-only Control (500 nM),1,60
25,Carbachol-only Control (500 nM),1,60
30,Carbachol-only Control (500 nM),1,61
35,Carbachol-only Control (500 nM),1,61
40,Carbachol-only Control (500 nM),1,62
45,Carbachol-only Control (500 nM),1,62
50,Carbachol-only Control (500 nM),1,62
55,Carbachol-only Control (500 nM),1,62
60,Carbachol-only Control (500 nM),1,62
65,Carbachol-only Control (500 nM),1,62
70,Carbachol-only Control (500 nM),1,63
75,Carbachol-only Control (500 nM),1,62
80,Carbachol-only Control (500 nM),1,62
85,Carbachol-only Control (500 nM),1,62
90,Carbachol-only Control (500 nM),1,63
95,Carbachol-only Control (500 nM),1,62
100,Carbachol-only Control (500 nM),1,63
105,Carbachol-only Control (500 nM),1,63
110,Carbachol-only Control (500 nM),1,63
115,Carbachol-only Control (500 nM),1,62
120,Carbachol-only Control (500 nM),1,62
125,Carbachol-only Control (500 nM),1,63
130,Carbachol-only Control (500 nM),1,62
135,Carbachol-only Control (500 nM),1,63
140,Carbachol-only Control (500 nM),1,62
145,Carbachol-only Control (500 nM),1,62
150,Carbachol-only Control (500 nM),1,63
155,Carbachol-only Control (500 nM),1,62
160,Carbachol-only Control (500 nM),1,62
165,Carbachol-only Control (500 nM),1,62
170,Carbachol-only Control (500 nM),1,62
175,Carbachol-only Control (500 nM),1,62
180,Carbachol-only Control (500 nM),1,62
185,Carbachol-only Control (500 nM),1,62
190,Carbachol-only Control (500 nM),1,62
195,Carbachol-only Control (500 nM),1,62
200,Carbachol-only Control (500 nM),1,62
205,Carbachol-only Control (500 nM),1,62
210,Carbachol-only Control (500 nM),1,62
215,Carbachol-only Control (500 nM),1,61
220,Carbachol-only Control (500 nM),1,62
225,Carbachol-only Control (500 nM),1,61
230,Carbachol-only Control (500 nM),1,61
235,Carbachol-only Control (500 nM),1,61
240,Carbachol-only Control (500 nM),1,61
245,Carbachol-only Control (500 nM),1,61
250,Carbachol-only Control (500 nM),1,61
255,Carbachol-only Control (500 nM),1,61
260,Carbachol-only Control (500 nM),1,61
265,Carbachol-only Control (500 nM),1,61
270,Carbachol-only Control (500 nM),1,61
275,Carbachol-only Control (500 nM),1,61
280,Carbachol-only Control (500 nM),1,61
285,Carbachol-only Control (500 nM),1,61
290,Carbachol-only Control (500 nM),1,60
295,Carbachol-only Control (500 nM),1,61
300,Carbachol-only Control (500 nM),1,61
0,Carbachol-only Control (500 nM),2,63
5,Carbachol-only Control (500 nM),2,65
10,Carbachol-only Control (500 nM),2,66
15,Carbachol-only Control (500 nM),2,66
20,Carbachol-only Control (500 nM),2,67
25,Carbachol-only Control (500 nM),2,68
30,Carbachol-only Control (500 nM),2,68
35,Carbachol-only Control (500 nM),2,69
40,Carbachol-only Control (500 nM),2,69
45,Carbachol-only Control (500 nM),2,69
50,Carbachol-only Control (500 nM),2,69
55,Carbachol-only Control (500 nM),2,70
60,Carbachol-only Control (500 nM),2,70
65,Carbachol-only Control (500 nM),2,70
70,Carbachol-only Control (500 nM),2,70
75,Carbachol-only Control (500 nM),2,70
80,Carbachol-only Control (500 nM),2,69
85,Carbachol-only Control (500 nM),2,70
90,Carbachol-only Control (500 nM),2,70
95,Carbachol-only Control (500 nM),2,71
100,Carbachol-only Control (500 nM),2,70
105,Carbachol-only Control (500 nM),2,70
110,Carbachol-only Control (500 nM),2,70
115,Carbachol-only Control (500 nM),2,70
120,Carbachol-only Control (500 nM),2,70
125,Carbachol-only Control (500 nM),2,70
130,Carbachol-only Control (500 nM),2,70
135,Carbachol-only Control (500 nM),2,70
140,Carbachol-only Control (500 nM),2,70
145,Carbachol-only Control (500 nM),2,70
150,Carbachol-only Control (500 nM),2,70
155,Carbachol-only Control (500 nM),2,70
160,Carbachol-only Control (500 nM),2,70
165,Carbachol-only Control (500 nM),2,70
170,Carbachol-only Control (500 nM),2,70
175,Carbachol-only Control (500 nM),2,70
180,Carbachol-only Control (500 nM),2,70
185,Carbachol-only Control (500 nM),2,70
190,Carbachol-only Control (500 nM),2,70
195,Carbachol-only Control (500 nM),2,69
200,Carbachol-only Control (500 nM),2,70
205,Carbachol-only Control (500 nM),2,70
210,Carbachol-only Control (500 nM),2,69
215,Carbachol-only Control (500 nM),2,69
220,Carbachol-only Control (500 nM),2,69
225,Carbachol-only Control (500 nM),2,69
230,Carbachol-only Control (500 nM),2,69
235,Carbachol-only Control (500 nM),2,69
240,Carbachol-only Control (500 nM),2,68
245,Carbachol-only Control (500 nM),2,69
250,Carbachol-only Control (500 nM),2,69
255,Carbachol-only Control (500 nM),2,69
260,Carbachol-only Control (500 nM),2,69
265,Carbachol-only Control (500 nM),2,68
270,Carbachol-only Control (500 nM),2,68
275,Carbachol-only Control (500 nM),2,68
280,Carbachol-only Control (500 nM),2,68
285,Carbachol-only Control (500 nM),2,68
290,Carbachol-only Control (500 nM),2,68
295,Carbachol-only Control (500 nM),2,68
300,Carbachol-only Control (500 nM),2,68
0,Carbachol-only Control (500 nM),3,61
5,Carbachol-only Control (500 nM),3,63
10,Carbachol-only Control (500 nM),3,64
15,Carbachol-only Control (500 nM),3,65
20,Carbachol-only Control (500 nM),3,66
25,Carbachol-only Control (500 nM),3,66
30,Carbachol-only Control (500 nM),3,67
35,Carbachol-only Control (500 nM),3,67
40,Carbachol-only Control (500 nM),3,67
45,Carbachol-only Control (500 nM),3,68
50,Carbachol-only Control (500 nM),3,68
55,Carbachol-only Control (500 nM),3,68
60,Carbachol-only Control (500 nM),3,68
65,Carbachol-only Control (500 nM),3,68
70,Carbachol-only Control (500 nM),3,68
75,Carbachol-only Control (500 nM),3,68
80,Carbachol-only Control (500 nM),3,69
85,Carbachol-only Control (500 nM),3,69
90,Carbachol-only Control (500 nM),3,68
95,Carbachol-only Control (500 nM),3,69
100,Carbachol-only Control (500 nM),3,69
105,Carbachol-only Control (500 nM),3,69
110,Carbachol-only Control (500 nM),3,68
115,Carbachol-only Control (500 nM),3,68
120,Carbachol-only Control (500 nM),3,69
125,Carbachol-only Control (500 nM),3,69
130,Carbachol-only Control (500 nM),3,69
135,Carbachol-only Control (500 nM),3,69
140,Carbachol-only Control (500 nM),3,69
145,Carbachol-only Control (500 nM),3,68
150,Carbachol-only Control (500 nM),3,68
155,Carbachol-only Control (500 nM),3,68
160,Carbachol-only Control (500 nM),3,68
165,Carbachol-only Control (500 nM),3,68
170,Carbachol-only Control (500 nM),3,69
175,Carbachol-only Control (500 nM),3,68
180,Carbachol-only Control (500 nM),3,68
185,Carbachol-only Control (500 nM),3,68
190,Carbachol-only Control (500 nM),3,68
195,Carbachol-only Control (500 nM),3,68
200,Carbachol-only Control (500 nM),3,68
205,Carbachol-only Control (500 nM),3,68
210,Carbachol-only Control (500 nM),3,68
215,Carbachol-only Control (500 nM),3,67
220,Carbachol-only Control (500 nM),3,67
225,Carbachol-only Control (500 nM),3,67
230,Carbachol-only Control (500 nM),3,67
235,Carbachol-only Control (500 nM),3,67
240,Carbachol-only Control (500 nM),3,67
245,Carbachol-only Control (500 nM),3,67
250,Carbachol-only Control (500 nM),3,67
255,Carbachol-only Control (500 nM),3,67
260,Carbachol-only Control (500 nM),3,66
265,Carbachol-only Control (500 nM),3,66
270,Carbachol-only Control (500 nM),3,67
275,Carbachol-only Control (500 nM),3,66
280,Carbachol-only Control (500 nM),3,66
285,Carbachol-only Control (500 nM),3,66
290,Carbachol-only Control (500 nM),3,66
295,Carbachol-only Control (500 nM),3,66
300,Carbachol-only Control (500 nM),3,66
0,Carbachol-only Control (500 nM),4,62
6,Carbachol-only Control (500 nM),4,63
12,Carbachol-only Control (500 nM),4,64
18,Carbachol-only Control (500 nM),4,65
24,Carbachol-only Control (500 nM),4,66
30,Carbachol-only Control (500 nM),4,66
36,Carbachol-only Control (500 nM),4,67
42,Carbachol-only Control (500 nM),4,67
48,Carbachol-only Control (500 nM),4,68
54,Carbachol-only Control (500 nM),4,68
60,Carbachol-only Control (500 nM),4,68
66,Carbachol-only Control (500 nM),4,68
72,Carbachol-only Control (500 nM),4,69
78,Carbachol-only Control (500 nM),4,69
84,Carbachol-only Control (500 nM),4,69
90,Carbachol-only Control (500 nM),4,69
96,Carbachol-only Control (500 nM),4,69
102,Carbachol-only Control (500 nM),4,69
108,Carbachol-only Control (500 nM),4,69
114,Carbachol-only Control (500 nM),4,70
120,Carbachol-only Control (500 nM),4,69
126,Carbachol-only Control (500 nM),4,69
132,Carbachol-only Control (500 nM),4,69
138,Carbachol-only Control (500 nM),4,69
144,Carbachol-only Control (500 nM),4,69
150,Carbachol-only Control (500 nM),4,69
156,Carbachol-only Control (500 nM),4,69
162,Carbachol-only Control (500 nM),4,69
168,Carbachol-only Control (500 nM),4,69
174,Carbachol-only Control (500 nM),4,69
180,Carbachol-only Control (500 nM),4,69
186,Carbachol-only Control (500 nM),4,69
192,Carbachol-only Control (500 nM),4,69
198,Carbachol-only Control (500 nM),4,69
204,Carbachol-only Control (500 nM),4,69
210,Carbachol-only Control (500 nM),4,69
216,Carbachol-only Control (500 nM),4,69
222,Carbachol-only Control (500 nM),4,69
228,Carbachol-only Control (500 nM),4,69
234,Carbachol-only Control (500 nM),4,69
240,Carbachol-only Control (500 nM),4,69
246,Carbachol-only Control (500 nM),4,69
252,Carbachol-only Control (500 nM),4,68
258,Carbachol-only Control (500 nM),4,68
264,Carbachol-only Control (500 nM),4,68
270,Carbachol-only Control (500 nM),4,69
276,Carbachol-only Control (500 nM),4,68
282,Carbachol-only Control (500 nM),4,68
288,Carbachol-only Control (500 nM),4,68
294,Carbachol-only Control (500 nM),4,68
300,Carbachol-only Control (500 nM),4,68
